year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,4,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",629.00,121.00,71.00,1.40,20.51,0.00,28.10,19.00,1.00,6391.00,4163.00,59.00,792.00,0.00,1377.00
2023,4,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",2.00,1.00,0.09,0.00,0.00,0.00,0.91,0.00,0.00,111.00,10.00,0.00,0.00,0.00,101.00
2023,4,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",159.00,28.00,15.26,1.17,4.93,0.00,6.64,2.00,0.00,1531.00,896.00,52.00,138.00,0.00,445.00
2023,4,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",29.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,62.00,0.00,0.00,0.00,0.00
2023,4,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metro Oakland International",60.00,9.00,5.54,0.60,0.87,0.00,2.00,1.00,0.00,1100.00,812.00,31.00,28.00,0.00,229.00
2023,4,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",90.00,11.00,6.12,0.00,0.65,0.00,4.23,1.00,0.00,688.00,494.00,0.00,22.00,0.00,172.00
2023,4,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",137.00,19.00,11.97,0.88,4.20,0.00,1.95,2.00,1.00,1000.00,763.00,22.00,128.00,0.00,87.00
2023,4,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",137.00,15.00,6.81,0.90,1.67,0.00,5.63,1.00,0.00,650.00,340.00,24.00,89.00,0.00,197.00
2023,4,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",236.00,40.00,19.76,0.00,8.50,0.00,11.74,10.00,0.00,3707.00,2701.00,0.00,284.00,0.00,722.00
2023,4,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",988.00,201.00,85.26,9.29,66.96,0.00,39.49,20.00,6.00,16485.00,7432.00,906.00,5808.00,0.00,2339.00
2023,4,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",191.00,35.00,22.16,0.00,3.01,0.00,9.83,1.00,0.00,2394.00,1936.00,0.00,136.00,0.00,322.00
2023,4,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",567.00,192.00,84.58,0.23,72.64,1.00,33.55,23.00,5.00,12601.00,6643.00,10.00,3912.00,38.00,1998.00
2023,4,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",527.00,79.00,46.64,2.56,11.76,0.00,18.03,18.00,0.00,4941.00,3413.00,130.00,482.00,0.00,916.00
2023,4,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",451.00,69.00,41.10,2.17,12.01,0.97,12.74,8.00,0.00,3343.00,2108.00,212.00,477.00,38.00,508.00
2023,4,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",903.00,162.00,72.27,2.60,47.72,0.00,39.42,16.00,0.00,8000.00,3999.00,269.00,1614.00,0.00,2118.00
2023,4,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",208.00,44.00,30.66,0.00,3.71,0.00,9.63,2.00,0.00,2142.00,1531.00,0.00,130.00,0.00,481.00
2023,4,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",202.00,41.00,27.00,1.80,10.00,0.00,2.21,6.00,1.00,2584.00,1956.00,169.00,371.00,0.00,88.00
2023,4,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",21.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,0.00,0.00
2023,4,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",100.00,11.00,6.62,0.00,2.73,0.00,1.64,4.00,1.00,715.00,356.00,0.00,153.00,0.00,206.00
2023,4,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",127.00,18.00,10.97,1.74,3.10,1.00,1.20,1.00,1.00,1370.00,464.00,753.00,54.00,63.00,36.00
2023,4,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",60.00,10.00,4.63,0.00,0.41,1.00,3.95,2.00,0.00,470.00,253.00,0.00,31.00,60.00,126.00
2023,4,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",965.00,181.00,93.19,4.02,30.22,0.00,53.57,19.00,2.00,13350.00,6672.00,492.00,1363.00,0.00,4823.00
2023,4,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",224.00,49.00,34.35,1.00,5.16,0.00,8.49,2.00,0.00,2694.00,2197.00,18.00,149.00,0.00,330.00
2023,4,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",65.00,14.00,6.51,0.45,4.01,0.00,3.03,1.00,0.00,490.00,260.00,18.00,93.00,0.00,119.00
2023,4,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",30.00,7.00,5.63,0.00,0.50,0.00,0.87,0.00,0.00,193.00,171.00,0.00,9.00,0.00,13.00
2023,4,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",85.00,17.00,12.20,0.92,1.58,0.00,2.30,1.00,1.00,657.00,481.00,78.00,35.00,0.00,63.00
2023,4,DL,Delta Air Lines Inc.,RST,"Rochester, MN: Rochester International",30.00,7.00,4.40,0.16,0.20,0.00,2.24,1.00,0.00,599.00,401.00,9.00,24.00,0.00,165.00
2023,4,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",665.00,108.00,61.76,3.29,30.42,0.00,12.53,18.00,2.00,6192.00,3924.00,197.00,1363.00,0.00,708.00
2023,4,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",760.00,132.00,64.51,3.07,32.94,0.00,31.47,12.00,2.00,7802.00,4664.00,203.00,1092.00,0.00,1843.00
2023,4,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",454.00,85.00,35.85,0.09,24.60,0.00,24.47,5.00,2.00,4211.00,1759.00,10.00,966.00,0.00,1476.00
2023,4,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",243.00,55.00,34.49,0.00,12.55,1.00,6.97,6.00,0.00,2719.00,1660.00,0.00,616.00,26.00,417.00
2023,4,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",194.00,35.00,25.23,0.00,1.44,0.00,8.33,6.00,0.00,1800.00,1376.00,0.00,57.00,0.00,367.00
2023,4,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2581.00,350.00,134.99,7.85,70.34,0.00,136.81,73.00,3.00,30407.00,15315.00,2328.00,2647.00,0.00,10117.00
2023,4,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1053.00,171.00,75.72,1.66,53.72,0.00,39.91,26.00,2.00,10757.00,6567.00,100.00,1799.00,0.00,2291.00
2023,4,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",199.00,36.00,16.44,0.85,9.61,0.00,9.11,5.00,0.00,1903.00,882.00,40.00,284.00,0.00,697.00
2023,4,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",225.00,44.00,23.52,0.73,12.71,0.00,7.03,1.00,0.00,2865.00,1799.00,52.00,543.00,0.00,471.00
2023,4,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4171.00,587.00,221.25,11.62,94.01,0.88,259.25,100.00,5.00,47126.00,22163.00,2452.00,3535.00,15.00,18961.00
2023,4,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",252.00,39.00,16.96,0.83,8.47,0.00,12.74,7.00,0.00,1875.00,830.00,32.00,323.00,0.00,690.00
2023,4,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",363.00,64.00,33.93,1.58,18.00,0.00,10.49,6.00,6.00,4448.00,3174.00,138.00,643.00,0.00,493.00
2023,4,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",247.00,56.00,26.75,2.00,16.12,0.00,11.12,5.00,1.00,2837.00,1458.00,212.00,797.00,0.00,370.00
2023,4,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",476.00,76.00,44.27,1.64,11.94,0.00,18.15,6.00,0.00,4612.00,3076.00,93.00,501.00,0.00,942.00
2023,4,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",84.00,12.00,4.90,1.25,3.88,0.00,1.98,0.00,0.00,504.00,219.00,82.00,110.00,0.00,93.00
2023,4,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",10.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,229.00,130.00,0.00,0.00,0.00,99.00
2023,4,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",115.00,16.00,4.57,0.00,3.17,0.00,8.26,3.00,0.00,874.00,218.00,0.00,252.00,0.00,404.00
2023,4,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",137.00,17.00,10.91,0.21,2.57,0.00,3.30,0.00,2.00,599.00,351.00,13.00,100.00,0.00,135.00
2023,4,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1141.00,239.00,117.61,3.64,60.56,0.00,57.20,29.00,2.00,14201.00,6838.00,277.00,2756.00,0.00,4330.00
2023,4,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",107.00,8.00,5.89,0.00,1.50,0.00,0.61,0.00,0.00,443.00,302.00,0.00,67.00,0.00,74.00
2023,4,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",115.00,24.00,15.57,0.25,3.54,0.00,4.64,2.00,0.00,1193.00,857.00,17.00,130.00,0.00,189.00
2023,4,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",30.00,2.00,1.99,0.00,0.01,0.00,0.00,0.00,0.00,675.00,667.00,0.00,8.00,0.00,0.00
2023,4,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",132.00,17.00,11.93,0.69,2.38,0.00,2.00,1.00,0.00,812.00,582.00,51.00,92.00,0.00,87.00
2023,4,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",179.00,42.00,31.24,1.84,5.68,0.00,3.24,8.00,1.00,2314.00,1789.00,138.00,195.00,0.00,192.00
2023,4,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",50.00,3.00,1.73,0.00,1.00,0.00,0.27,0.00,0.00,153.00,75.00,0.00,70.00,0.00,8.00
2023,4,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",752.00,305.00,69.55,3.51,67.84,0.00,164.10,13.00,0.00,25983.00,4896.00,331.00,2867.00,0.00,17889.00
2023,4,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",24.00,6.00,1.86,0.00,4.11,0.00,0.03,1.00,0.00,190.00,68.00,0.00,121.00,0.00,1.00
2023,4,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",114.00,44.00,14.25,3.75,15.38,0.00,10.62,2.00,1.00,3934.00,1204.00,225.00,1196.00,0.00,1309.00
2023,4,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,106.00,0.00,0.00,0.00,0.00,106.00
2023,4,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",100.00,38.00,7.36,0.96,11.18,0.00,18.50,0.00,0.00,2268.00,376.00,43.00,502.00,0.00,1347.00
2023,4,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",53.00,13.00,5.54,1.00,3.33,0.00,3.13,0.00,0.00,811.00,204.00,78.00,113.00,0.00,416.00
2023,4,F9,Frontier Airlines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",25.00,4.00,1.37,1.00,0.13,0.00,1.50,0.00,0.00,237.00,88.00,56.00,6.00,0.00,87.00
2023,4,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",72.00,29.00,8.15,1.73,3.71,0.00,15.40,1.00,0.00,1996.00,438.00,87.00,361.00,0.00,1110.00
2023,4,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",177.00,53.00,19.94,0.20,13.10,0.00,19.76,2.00,2.00,2825.00,1275.00,3.00,439.00,0.00,1108.00
2023,4,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",12.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00
2023,4,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",318.00,102.00,32.45,1.21,14.86,0.00,53.48,4.00,0.00,8346.00,3303.00,50.00,572.00,0.00,4421.00
2023,4,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",138.00,43.00,9.10,0.88,16.26,0.00,16.76,1.00,0.00,2123.00,339.00,42.00,587.00,0.00,1155.00
2023,4,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",18.00,4.00,1.78,0.00,1.63,0.00,0.59,0.00,0.00,191.00,99.00,0.00,42.00,0.00,50.00
2023,4,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",292.00,77.00,23.34,0.68,25.62,0.00,27.35,3.00,0.00,4950.00,2034.00,42.00,1100.00,0.00,1774.00
2023,4,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",90.00,20.00,7.21,0.87,6.20,0.00,5.72,5.00,0.00,789.00,248.00,45.00,189.00,0.00,307.00
2023,4,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1704.00,443.00,117.69,15.37,112.92,0.00,197.03,27.00,8.00,32911.00,9746.00,3925.00,5284.00,0.00,13956.00
2023,4,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",443.00,147.00,37.63,1.35,63.66,0.00,44.36,8.00,1.00,9770.00,3218.00,123.00,3260.00,0.00,3169.00
2023,4,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",10.00,1.00,0.94,0.00,0.06,0.00,0.00,0.00,0.00,65.00,61.00,0.00,4.00,0.00,0.00
2023,4,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",135.00,37.00,12.43,0.46,7.50,0.00,16.62,0.00,0.00,2477.00,748.00,11.00,301.00,0.00,1417.00
2023,4,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",34.00,6.00,0.97,0.00,0.42,0.00,4.61,0.00,0.00,583.00,76.00,0.00,34.00,0.00,473.00
2023,4,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",9.00,2.00,1.08,0.00,0.00,0.00,0.92,0.00,0.00,98.00,38.00,0.00,0.00,0.00,60.00
2023,4,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",240.00,91.00,19.54,0.83,37.19,0.00,33.45,16.00,11.00,8457.00,2355.00,138.00,2530.00,0.00,3434.00
2023,4,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",13.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,31.00
2023,4,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",9.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,142.00,0.00,0.00,0.00,0.00,142.00
2023,4,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",48.00,21.00,6.83,0.39,4.30,0.00,9.48,0.00,0.00,1277.00,420.00,9.00,91.00,0.00,757.00
2023,4,F9,Frontier Airlines Inc.,HOU,"Houston, TX: William P Hobby",70.00,24.00,9.83,0.00,7.53,0.00,6.64,0.00,0.00,1622.00,894.00,0.00,290.00,0.00,438.00
2023,4,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",98.00,46.00,14.05,1.31,16.59,0.00,14.04,0.00,0.00,3377.00,828.00,256.00,895.00,0.00,1398.00
2023,4,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",42.00,11.00,4.65,0.00,1.45,0.00,4.89,1.00,0.00,782.00,262.00,0.00,121.00,0.00,399.00
2023,4,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",133.00,45.00,16.52,1.22,7.68,0.00,19.57,3.00,0.00,3374.00,1591.00,65.00,347.00,0.00,1371.00
2023,4,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",65.00,16.00,6.42,1.92,2.60,0.00,5.05,0.00,0.00,1229.00,426.00,213.00,102.00,0.00,488.00
2023,4,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1299.00,534.00,111.79,4.87,186.31,0.00,231.03,17.00,1.00,42694.00,11537.00,1446.00,11079.00,0.00,18632.00
2023,4,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",90.00,29.00,7.04,2.26,12.79,0.00,6.92,1.00,1.00,1680.00,353.00,92.00,723.00,0.00,512.00
2023,4,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",21.00,5.00,2.58,0.00,2.42,0.00,0.00,0.00,0.00,203.00,157.00,0.00,46.00,0.00,0.00
2023,4,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",29.00,3.00,1.05,0.00,0.58,0.00,1.37,0.00,0.00,177.00,115.00,0.00,18.00,0.00,44.00
2023,4,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1658.00,566.00,138.14,6.88,155.06,0.00,265.92,23.00,2.00,42959.00,12516.00,728.00,7738.00,0.00,21977.00
2023,4,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",12.00,4.00,0.81,1.00,1.04,0.00,1.15,0.00,0.00,615.00,219.00,52.00,27.00,0.00,317.00
2023,4,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",327.00,98.00,34.28,1.03,20.44,0.00,42.25,10.00,1.00,6831.00,3297.00,178.00,898.00,0.00,2458.00
2023,4,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",17.00,4.00,1.92,0.00,2.08,0.00,0.00,0.00,0.00,129.00,67.00,0.00,62.00,0.00,0.00
2023,4,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",273.00,121.00,26.60,0.91,48.41,0.00,45.08,4.00,0.00,9979.00,2500.00,66.00,2545.00,0.00,4868.00
2023,4,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",41.00,9.00,0.58,0.00,2.93,0.00,5.49,1.00,0.00,444.00,20.00,0.00,92.00,0.00,332.00
2023,4,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",13.00,3.00,1.76,0.00,1.00,0.00,0.24,0.00,0.00,82.00,58.00,0.00,17.00,0.00,7.00
2023,4,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",66.00,8.00,3.93,0.00,0.94,0.00,3.13,0.00,0.00,653.00,369.00,0.00,61.00,0.00,223.00
2023,4,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",63.00,17.00,3.57,0.63,3.93,0.00,8.87,1.00,0.00,1053.00,326.00,27.00,120.00,0.00,580.00
2023,4,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",11.00,2.00,0.06,0.00,1.00,0.00,0.94,0.00,0.00,83.00,2.00,0.00,50.00,0.00,31.00
2023,4,F9,Frontier Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",26.00,10.00,4.16,0.00,1.98,0.00,3.86,0.00,0.00,417.00,115.00,0.00,69.00,0.00,233.00
2023,4,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",26.00,10.00,3.31,0.00,4.36,0.00,2.33,0.00,0.00,454.00,159.00,0.00,124.00,0.00,171.00
2023,4,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",28.00,5.00,1.78,0.00,1.83,0.00,1.39,0.00,0.00,165.00,52.00,0.00,59.00,0.00,54.00
2023,4,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",167.00,31.00,11.74,0.47,3.36,0.00,15.43,1.00,0.00,2065.00,825.00,50.00,154.00,0.00,1036.00
2023,4,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",71.00,10.00,5.38,0.00,3.61,0.00,1.01,2.00,0.00,653.00,414.00,0.00,109.00,0.00,130.00
2023,4,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",26.00,8.00,3.73,0.00,0.15,0.00,4.13,1.00,0.00,813.00,259.00,0.00,36.00,0.00,518.00
2023,4,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",113.00,39.00,13.00,0.00,12.98,0.00,13.02,4.00,1.00,3404.00,1107.00,0.00,824.00,0.00,1473.00
2023,4,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",84.00,29.00,7.28,1.00,7.43,0.00,13.29,1.00,0.00,2247.00,804.00,124.00,225.00,0.00,1094.00
2023,4,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",830.00,359.00,100.15,4.64,69.37,0.00,184.84,14.00,4.00,30271.00,9259.00,574.00,3331.00,0.00,17107.00
2023,4,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",700.00,224.00,54.54,3.59,61.82,0.00,104.06,10.00,0.00,15100.00,3867.00,267.00,2203.00,0.00,8763.00
2023,4,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",7.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,127.00,70.00,0.00,57.00,0.00,0.00
2023,4,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",17.00,5.00,0.25,0.74,1.60,0.00,2.42,0.00,0.00,328.00,12.00,124.00,83.00,0.00,109.00
2023,4,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",21.00,10.00,4.61,1.00,1.59,0.00,2.80,1.00,0.00,1083.00,727.00,111.00,64.00,0.00,181.00
2023,4,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",17.00,3.00,1.93,1.00,0.02,0.00,0.05,0.00,0.00,195.00,105.00,87.00,2.00,0.00,1.00
2023,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",184.00,65.00,22.46,0.98,14.43,0.00,27.13,1.00,0.00,2869.00,875.00,42.00,564.00,0.00,1388.00
2023,4,F9,Frontier Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",27.00,8.00,2.45,1.00,3.18,0.00,1.38,0.00,0.00,629.00,260.00,74.00,85.00,0.00,210.00
2023,4,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",168.00,39.00,13.86,3.20,8.62,0.00,13.32,1.00,0.00,2893.00,1381.00,109.00,443.00,0.00,960.00
2023,4,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",198.00,46.00,13.65,0.02,17.34,0.00,14.99,2.00,0.00,2054.00,620.00,2.00,629.00,0.00,803.00
2023,4,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",66.00,24.00,8.34,0.00,7.72,0.00,7.94,3.00,0.00,1082.00,395.00,0.00,210.00,0.00,477.00
2023,4,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",12.00,4.00,1.77,0.00,0.00,0.00,2.23,0.00,0.00,178.00,35.00,0.00,0.00,0.00,143.00
2023,4,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",80.00,28.00,9.24,0.00,5.24,0.00,13.52,0.00,0.00,1650.00,591.00,0.00,213.00,0.00,846.00
2023,4,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",240.00,66.00,25.40,0.00,19.02,0.00,21.59,5.00,0.00,3557.00,1363.00,0.00,560.00,0.00,1634.00
2023,4,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",313.00,113.00,44.23,2.70,34.55,0.00,31.53,1.00,0.00,6428.00,2220.00,177.00,1886.00,0.00,2145.00
2023,4,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",120.00,37.00,10.14,0.11,10.99,0.00,15.76,1.00,0.00,2651.00,844.00,13.00,527.00,0.00,1267.00
2023,4,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",16.00,4.00,2.25,0.00,0.00,0.00,1.75,1.00,0.00,298.00,121.00,0.00,0.00,0.00,177.00
2023,4,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",119.00,24.00,9.01,1.48,6.92,0.00,6.59,5.00,0.00,1724.00,635.00,187.00,473.00,0.00,429.00
2023,4,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",12.00,6.00,2.54,0.00,0.49,0.00,2.98,0.00,0.00,597.00,223.00,0.00,66.00,0.00,308.00
2023,4,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",93.00,22.00,3.62,0.65,11.41,0.00,6.33,1.00,0.00,1520.00,530.00,20.00,410.00,0.00,560.00
2023,4,F9,Frontier Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",18.00,8.00,2.82,0.54,3.53,0.00,1.12,2.00,0.00,320.00,139.00,14.00,118.00,0.00,49.00
2023,4,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",551.00,174.00,46.42,2.03,46.86,0.00,78.69,5.00,0.00,14121.00,4012.00,405.00,2440.00,0.00,7264.00
